age_group,age_lo,age_hi,age_unit,sex,factor,item_code,item_name,bin_lo,bin_hi,count,ratio
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,0,10,14,0.0465
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,10,20,8,0.0266
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,20,30,5,0.0166
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,30,40,11,0.0365
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,40,50,28,0.093
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,50,60,24,0.0797
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,60,70,38,0.1262
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,70,80,31,0.103
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,80,90,64,0.2126
청소년,15,15,세,M,심폐지구력,037,스텝검사VO2max,90,100,78,0.2591
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,0,10,886,0.1567
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,10,20,658,0.1164
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,20,30,685,0.1212
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,30,40,695,0.1229
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,40,50,744,0.1316
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,50,60,707,0.1251
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,60,70,184,0.0325
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,70,80,387,0.0685
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,80,90,260,0.046
청소년,15,15,세,F,근지구력,009,윗몸말아올리기,90,100,447,0.0791
청소년,15,15,세,F,근지구력,010,반복점프,0,10,723,0.1038
청소년,15,15,세,F,근지구력,010,반복점프,10,20,618,0.0887
청소년,15,15,세,F,근지구력,010,반복점프,20,30,483,0.0693
청소년,15,15,세,F,근지구력,010,반복점프,30,40,496,0.0712
청소년,15,15,세,F,근지구력,010,반복점프,40,50,713,0.1023
청소년,15,15,세,F,근지구력,010,반복점프,50,60,463,0.0665
청소년,15,15,세,F,근지구력,010,반복점프,60,70,684,0.0982
청소년,15,15,세,F,근지구력,010,반복점프,70,80,582,0.0835
청소년,15,15,세,F,근지구력,010,반복점프,80,90,1050,0.1507
청소년,15,15,세,F,근지구력,010,반복점프,90,100,1155,0.1658
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,1252,0.0986
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,1071,0.0843
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,966,0.0761
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,1045,0.0823
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,1095,0.0862
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,1154,0.0909
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,1208,0.0951
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,1182,0.0931
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,1538,0.1211
청소년,15,15,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,2191,0.1725
청소년,15,15,세,F,민첩성,013,일리노이,0,10,953,0.0759
청소년,15,15,세,F,민첩성,013,일리노이,10,20,707,0.0563
청소년,15,15,세,F,민첩성,013,일리노이,20,30,707,0.0563
청소년,15,15,세,F,민첩성,013,일리노이,30,40,686,0.0546
청소년,15,15,세,F,민첩성,013,일리노이,40,50,1407,0.112
청소년,15,15,세,F,민첩성,013,일리노이,50,60,1366,0.1088
청소년,15,15,세,F,민첩성,013,일리노이,60,70,1380,0.1099
청소년,15,15,세,F,민첩성,013,일리노이,70,80,1299,0.1034
청소년,15,15,세,F,민첩성,013,일리노이,80,90,1802,0.1435
청소년,15,15,세,F,민첩성,013,일리노이,90,100,2250,0.1792
청소년,15,15,세,F,순발력,014,체공시간,0,10,915,0.0756
청소년,15,15,세,F,순발력,014,체공시간,10,20,606,0.05
청소년,15,15,세,F,순발력,014,체공시간,20,30,745,0.0615
청소년,15,15,세,F,순발력,014,체공시간,30,40,657,0.0542
청소년,15,15,세,F,순발력,014,체공시간,40,50,1285,0.1061
청소년,15,15,세,F,순발력,014,체공시간,50,60,1107,0.0914
청소년,15,15,세,F,순발력,014,체공시간,60,70,1619,0.1337
청소년,15,15,세,F,순발력,014,체공시간,70,80,1412,0.1166
청소년,15,15,세,F,순발력,014,체공시간,80,90,1644,0.1357
청소년,15,15,세,F,순발력,014,체공시간,90,100,2121,0.1751
청소년,15,15,세,F,협응력,017,눈-손협응력,0,10,871,0.076
청소년,15,15,세,F,협응력,017,눈-손협응력,10,20,646,0.0564
청소년,15,15,세,F,협응력,017,눈-손협응력,20,30,646,0.0564
청소년,15,15,세,F,협응력,017,눈-손협응력,30,40,646,0.0564
청소년,15,15,세,F,협응력,017,눈-손협응력,40,50,391,0.0341
청소년,15,15,세,F,협응력,017,눈-손협응력,50,60,391,0.0341
청소년,15,15,세,F,협응력,017,눈-손협응력,60,70,1269,0.1107
청소년,15,15,세,F,협응력,017,눈-손협응력,70,80,1268,0.1106
청소년,15,15,세,F,협응력,017,눈-손협응력,80,90,2442,0.213
청소년,15,15,세,F,협응력,017,눈-손협응력,90,100,2893,0.2524
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,0,10,1414,0.1116
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,10,20,1213,0.0957
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,20,30,1178,0.0929
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,30,40,1017,0.0802
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,40,50,1662,0.1311
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,50,60,1595,0.1258
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,60,70,1205,0.0951
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,70,80,658,0.0519
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,80,90,1210,0.0955
청소년,15,15,세,F,심폐지구력,020,왕복오래달리기,90,100,1522,0.1201
청소년,15,15,세,F,근력,028,상대악력,0,10,651,0.0506
청소년,15,15,세,F,근력,028,상대악력,10,20,394,0.0307
청소년,15,15,세,F,근력,028,상대악력,20,30,405,0.0315
청소년,15,15,세,F,근력,028,상대악력,30,40,390,0.0303
청소년,15,15,세,F,근력,028,상대악력,40,50,751,0.0584
청소년,15,15,세,F,근력,028,상대악력,50,60,737,0.0573
청소년,15,15,세,F,근력,028,상대악력,60,70,1079,0.0839
청소년,15,15,세,F,근력,028,상대악력,70,80,1018,0.0792
청소년,15,15,세,F,근력,028,상대악력,80,90,3460,0.2692
청소년,15,15,세,F,근력,028,상대악력,90,100,3968,0.3087
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,0,10,1,0.0345
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,10,20,0,0.0
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,20,30,0,0.0
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,30,40,1,0.0345
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,40,50,3,0.1034
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,50,60,3,0.1034
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,60,70,5,0.1724
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,70,80,2,0.069
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,80,90,9,0.3103
청소년,15,15,세,F,심폐지구력,035,트레드밀VO2max,90,100,5,0.1724
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,0,10,4,0.0435
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,10,20,3,0.0326
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,20,30,3,0.0326
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,30,40,2,0.0217
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,40,50,4,0.0435
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,50,60,3,0.0326
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,60,70,9,0.0978
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,70,80,7,0.0761
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,80,90,26,0.2826
청소년,15,15,세,F,심폐지구력,037,스텝검사VO2max,90,100,31,0.337
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,0,10,684,0.0874
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,10,20,510,0.0652
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,20,30,813,0.1039
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,30,40,554,0.0708
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,40,50,1010,0.129
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,50,60,828,0.1058
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,60,70,505,0.0645
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,70,80,522,0.0667
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,80,90,1079,0.1379
청소년,16,16,세,M,근지구력,009,윗몸말아올리기,90,100,1322,0.1689
청소년,16,16,세,M,근지구력,010,반복점프,0,10,792,0.0679
청소년,16,16,세,M,근지구력,010,반복점프,10,20,555,0.0476
청소년,16,16,세,M,근지구력,010,반복점프,20,30,627,0.0538
청소년,16,16,세,M,근지구력,010,반복점프,30,40,586,0.0503
청소년,16,16,세,M,근지구력,010,반복점프,40,50,1138,0.0976
청소년,16,16,세,M,근지구력,010,반복점프,50,60,645,0.0553
청소년,16,16,세,M,근지구력,010,반복점프,60,70,1230,0.1055
청소년,16,16,세,M,근지구력,010,반복점프,70,80,870,0.0746
청소년,16,16,세,M,근지구력,010,반복점프,80,90,2602,0.2232
청소년,16,16,세,M,근지구력,010,반복점프,90,100,2612,0.2241
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,0,10,1964,0.101
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,10,20,1584,0.0814
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,20,30,1535,0.0789
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,30,40,1377,0.0708
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,40,50,1905,0.0979
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,50,60,1789,0.092
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,60,70,1900,0.0977
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,70,80,1853,0.0953
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,80,90,2341,0.1204
청소년,16,16,세,M,유연성,012,앉아윗몸앞으로굽히기,90,100,3203,0.1647
청소년,16,16,세,M,민첩성,013,일리노이,0,10,1476,0.0766
청소년,16,16,세,M,민첩성,013,일리노이,10,20,1087,0.0564
청소년,16,16,세,M,민첩성,013,일리노이,20,30,1065,0.0552
청소년,16,16,세,M,민첩성,013,일리노이,30,40,1067,0.0553
청소년,16,16,세,M,민첩성,013,일리노이,40,50,577,0.0299
청소년,16,16,세,M,민첩성,013,일리노이,50,60,499,0.0259
청소년,16,16,세,M,민첩성,013,일리노이,60,70,2549,0.1322
청소년,16,16,세,M,민첩성,013,일리노이,70,80,2427,0.1259
청소년,16,16,세,M,민첩성,013,일리노이,80,90,3913,0.203
청소년,16,16,세,M,민첩성,013,일리노이,90,100,4618,0.2395
청소년,16,16,세,M,순발력,014,체공시간,0,10,1408,0.0751
청소년,16,16,세,M,순발력,014,체공시간,10,20,976,0.0521
청소년,16,16,세,M,순발력,014,체공시간,20,30,1088,0.058
청소년,16,16,세,M,순발력,014,체공시간,30,40,1073,0.0572
청소년,16,16,세,M,순발력,014,체공시간,40,50,453,0.0242
청소년,16,16,세,M,순발력,014,체공시간,50,60,384,0.0205
청소년,16,16,세,M,순발력,014,체공시간,60,70,1748,0.0932
청소년,16,16,세,M,순발력,014,체공시간,70,80,2173,0.1159
청소년,16,16,세,M,순발력,014,체공시간,80,90,4351,0.232
청소년,16,16,세,M,순발력,014,체공시간,90,100,5097,0.2718
청소년,16,16,세,M,협응력,017,눈-손협응력,0,10,1333,0.0759
청소년,16,16,세,M,협응력,017,눈-손협응력,10,20,989,0.0563
청소년,16,16,세,M,협응력,017,눈-손협응력,20,30,992,0.0565
청소년,16,16,세,M,협응력,017,눈-손협응력,30,40,987,0.0562
청소년,16,16,세,M,협응력,017,눈-손협응력,40,50,271,0.0154
청소년,16,16,세,M,협응력,017,눈-손협응력,50,60,269,0.0153
청소년,16,16,세,M,협응력,017,눈-손협응력,60,70,1883,0.1072
청소년,16,16,세,M,협응력,017,눈-손협응력,70,80,1884,0.1073
청소년,16,16,세,M,협응력,017,눈-손협응력,80,90,4131,0.2352
청소년,16,16,세,M,협응력,017,눈-손협응력,90,100,4822,0.2746
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,0,10,2055,0.1091
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,10,20,1662,0.0882
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,20,30,1431,0.0759
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,30,40,1850,0.0982
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,40,50,1765,0.0937
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,50,60,1745,0.0926
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,60,70,1471,0.0781
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,70,80,1199,0.0636
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,80,90,2396,0.1272
청소년,16,16,세,M,심폐지구력,020,왕복오래달리기,90,100,3268,0.1734
청소년,16,16,세,M,근력,028,상대악력,0,10,1379,0.0698
청소년,16,16,세,M,근력,028,상대악력,10,20,1005,0.0509
청소년,16,16,세,M,근력,028,상대악력,20,30,970,0.0491
청소년,16,16,세,M,근력,028,상대악력,30,40,993,0.0503
청소년,16,16,세,M,근력,028,상대악력,40,50,1582,0.0801
청소년,16,16,세,M,근력,028,상대악력,50,60,1571,0.0795
청소년,16,16,세,M,근력,028,상대악력,60,70,1883,0.0953
청소년,16,16,세,M,근력,028,상대악력,70,80,1845,0.0934
청소년,16,16,세,M,근력,028,상대악력,80,90,3900,0.1974
청소년,16,16,세,M,근력,028,상대악력,90,100,4630,0.2343
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,0,10,1,0.0217
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,10,20,2,0.0435
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,20,30,1,0.0217
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,30,40,0,0.0
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,40,50,5,0.1087
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,50,60,4,0.087
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,60,70,4,0.087
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,70,80,5,0.1087
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,80,90,10,0.2174
청소년,16,16,세,M,심폐지구력,035,트레드밀VO2max,90,100,14,0.3043
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,0,10,29,0.0388
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,10,20,16,0.0214
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,20,30,17,0.0227
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,30,40,16,0.0214
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,40,50,53,0.0709
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,50,60,53,0.0709
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,60,70,107,0.143
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,70,80,104,0.139
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,80,90,159,0.2126
청소년,16,16,세,M,심폐지구력,037,스텝검사VO2max,90,100,194,0.2594
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,0,10,598,0.1093
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,10,20,600,0.1096
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,20,30,540,0.0987
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,30,40,374,0.0683
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,40,50,802,0.1465
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,50,60,624,0.114
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,60,70,608,0.1111
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,70,80,403,0.0736
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,80,90,397,0.0725
청소년,16,16,세,F,근지구력,009,윗몸말아올리기,90,100,527,0.0963
청소년,16,16,세,F,근지구력,010,반복점프,0,10,706,0.081
청소년,16,16,세,F,근지구력,010,반복점프,10,20,511,0.0586
청소년,16,16,세,F,근지구력,010,반복점프,20,30,771,0.0884
청소년,16,16,세,F,근지구력,010,반복점프,30,40,282,0.0323
청소년,16,16,세,F,근지구력,010,반복점프,40,50,949,0.1088
청소년,16,16,세,F,근지구력,010,반복점프,50,60,904,0.1037
청소년,16,16,세,F,근지구력,010,반복점프,60,70,853,0.0978
청소년,16,16,세,F,근지구력,010,반복점프,70,80,739,0.0848
청소년,16,16,세,F,근지구력,010,반복점프,80,90,1250,0.1434
청소년,16,16,세,F,근지구력,010,반복점프,90,100,1754,0.2012
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,0,10,1265,0.088
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,10,20,989,0.0688
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,20,30,1016,0.0707
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,30,40,1012,0.0704
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,40,50,1309,0.0911
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,50,60,1285,0.0894
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,60,70,1458,0.1015
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,70,80,1418,0.0987
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,80,90,2020,0.1406
청소년,16,16,세,F,유연성,012,앉아윗몸앞으로굽히기,90,100,2596,0.1807
청소년,16,16,세,F,민첩성,013,일리노이,0,10,1076,0.0759
청소년,16,16,세,F,민첩성,013,일리노이,10,20,807,0.0569
청소년,16,16,세,F,민첩성,013,일리노이,20,30,800,0.0564
청소년,16,16,세,F,민첩성,013,일리노이,30,40,788,0.0556
청소년,16,16,세,F,민첩성,013,일리노이,40,50,1630,0.115
청소년,16,16,세,F,민첩성,013,일리노이,50,60,1548,0.1092
청소년,16,16,세,F,민첩성,013,일리노이,60,70,1813,0.1279
청소년,16,16,세,F,민첩성,013,일리노이,70,80,1711,0.1207
청소년,16,16,세,F,민첩성,013,일리노이,80,90,1731,0.1221
청소년,16,16,세,F,민첩성,013,일리노이,90,100,2276,0.1605
청소년,16,16,세,F,순발력,014,체공시간,0,10,1042,0.0748
청소년,16,16,세,F,순발력,014,체공시간,10,20,778,0.0559
청소년,16,16,세,F,순발력,014,체공시간,20,30,806,0.0579
